 0. 			 6.932328431372569
 0.08040201005025126 			 6.890616312936994
 0.16080402010050251 			 6.8491048675254635
 0.24120603015075376 			 6.807794095137977
 0.32160804020100503 			 6.766683995774535
 0.4020100502512563 			 6.725774569435137
 0.4824120603015075 			 6.685065816119784
 0.5628140703517588 			 6.644557735828475
 0.6432160804020101 			 6.604250328561211
 0.7236180904522613 			 6.564143594317991
 0.8040201005025126 			 6.524237533098815
 0.8844221105527639 			 6.4845321449036835
 0.964824120603015 			 6.445027429732597
 1.0452261306532664 			 6.405723387585554
 1.1256281407035176 			 6.366620018462556
 1.206030150753769 			 6.327717322363601
 1.2864321608040201 			 6.289015299288692
 1.3668341708542713 			 6.250513949237827
 1.4472361809045227 			 6.212213272211006
 1.5276381909547738 			 6.17411326820823
 1.6080402010050252 			 6.136213937229497
 1.6884422110552764 			 6.09851527927481
 1.7688442211055277 			 6.0610172943441665
 1.849246231155779 			 6.023719982437568
 1.92964824120603 			 5.986623343555014
 2.0100502512562812 			 5.949727377696502
 2.090452261306533 			 5.913032084862036
 2.170854271356784 			 5.876537465051615
 2.251256281407035 			 5.840243518265238
 2.3316582914572863 			 5.804150244502905
 2.412060301507538 			 5.768257643764617
 2.492462311557789 			 5.732565716050373
 2.5728643216080402 			 5.697074461360173
 2.6532663316582914 			 5.661783879694018
 2.7336683417085426 			 5.626693971051907
 2.814070351758794 			 5.591804735433839
 2.8944723618090453 			 5.557116172839817
 2.9748743718592965 			 5.52262828326984
 3.0552763819095476 			 5.488341066723906
 3.1356783919597992 			 5.4542545232020165
 3.2160804020100504 			 5.420368652704172
 3.2964824120603016 			 5.386683455230371
 3.3768844221105527 			 5.353198930780615
 3.457286432160804 			 5.319915079354904
 3.5376884422110555 			 5.286831900953236
 3.6180904522613067 			 5.253949395575613
 3.698492462311558 			 5.2212675632220344
 3.778894472361809 			 5.1887864038925
 3.85929648241206 			 5.15650591758701
 3.9396984924623117 			 5.124426104305565
 4.0201005025125625 			 5.0925469640481635
 4.100502512562814 			 5.060868496814807
 4.180904522613066 			 5.029390702605494
 4.261306532663316 			 4.998113581420227
 4.341708542713568 			 4.967037133259002
 4.42211055276382 			 4.936161358121823
 4.50251256281407 			 4.905486256008688
 4.582914572864322 			 4.8750118269195974
 4.663316582914573 			 4.844738070854551
 4.743718592964824 			 4.81466498781355
 4.824120603015076 			 4.784792577796591
 4.9045226130653266 			 4.755120840803679
 4.984924623115578 			 4.72564977683481
 5.065326633165829 			 4.696379385889986
 5.1457286432160805 			 4.667309667969205
 5.226130653266332 			 4.638440623072469
 5.306532663316583 			 4.609772251199778
 5.386934673366834 			 4.581304552351131
 5.467336683417085 			 4.553037526526529
 5.547738693467337 			 4.52497117372597
 5.628140703517588 			 4.497105493949456
 5.708542713567839 			 4.469440487196986
 5.788944723618091 			 4.441976153468562
 5.869346733668341 			 4.41471249276418
 5.949748743718593 			 4.387649505083844
 6.030150753768845 			 4.360787190427552
 6.110552763819095 			 4.3341255487953045
 6.190954773869347 			 4.307664580187101
 6.2713567839195985 			 4.281404284602941
 6.351758793969849 			 4.255344662042827
 6.432160804020101 			 4.229485712506757
 6.5125628140703515 			 4.203827435994731
 6.592964824120603 			 4.17836983250675
 6.673366834170855 			 4.153112902042812
 6.7537688442211055 			 4.128056644602919
 6.834170854271357 			 4.103201060187071
 6.914572864321608 			 4.078546148795267
 6.994974874371859 			 4.054091910427507
 7.075376884422111 			 4.029838345083792
 7.155778894472362 			 4.005785452764121
 7.236180904522613 			 3.9819332334684945
 7.316582914572864 			 3.958281687196912
 7.396984924623116 			 3.9348308139493744
 7.477386934673367 			 3.9115806137258806
 7.557788944723618 			 3.8885310865264313
 7.63819095477387 			 3.8656822323510265
 7.71859296482412 			 3.843034051199666
 7.798994974874372 			 3.8205865430723502
 7.8793969849246235 			 3.7983397079690784
 7.959798994974874 			 3.776293545889851
 8.040201005025125 			 3.754448056834668
 8.120603015075377 			 3.732803240803529
 8.201005025125628 			 3.711359097796435
 8.28140703517588 			 3.6901156278133853
 8.361809045226131 			 3.6690728308543794
 8.442211055276381 			 3.648230706919419
 8.522613065326633 			 3.627589256008502
 8.603015075376884 			 3.607148478121629
 8.683417085427136 			 3.586908373258801
